class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
pos,1089044,,,,,0,14940,376334,8965652,30294094,28127260,12078004,4473308,1702266,349848,26690942,33890,84,,2837942,5765084,51706332,41343112,34565794,12543728,,0,37982,0,,,0,0,0,0,0,0,335934,59854790,26190982,0,238684,156952,405690,806260,66463784,18310336,0,0,0,0,23208324,16004218,10912498,7744516,6380154,4719506,3532306,3868854,3332290,6679040,89112222,,,,,26690942,947128,8123598,26415020,351180,345840,554220,196760,1089043.98,89112222,89112222,89153246,510318,,,728640,86381706,1209600,,,,,62710331.52,3526402.56,20129768.64,4432,20074,1522,645708,7264570,23427840,28892432,20224412,5046978,806270,69964,2010,,,89112222,48688,11730,19086652,5331874,24740508,35268616,1839174,54462,2,0,,,,,,,,,,,,,,,,,,,,612716,,,,,,,,,,,,,,25475.16,17756,24092192,12038760,9999794,4057552,9160900,14983716,11027566,1004492,16734,0,,
neg,118516,0,,0,0,0,0,0,0,4802,1471446,4440300,1053086,7852,0,4189848,0,0,0,558,1000,6134420,5386664,1254044,622198,0,0,0,0,0,0,0,0,0,0,0,134746,3826600,1537376,1478764,0,6284,2730,4040,5260,2547292,4411842,36,2,0,0,2777216,1018426,678716,491642,372128,335284,887572,416494,8,0,7390368,36,94,240,156,4189848,124346,669502,582142,162100,184900,188400,18820,118515.39,7390368,7390368,7306846,47851,607056,3298,117900,6977486,1209600,0,,,,6308775.36,0.0,660623.04,0,0,0,0,2010,550036,3453802,2735482,205000,27000,4124,32,,0,7390368,7026,1042,258148,306144,247150,5232990,881306,43592,88,0,,,,,,,,,,3666,152,0,0,0,0,0,0,0,0,79540,125642,25868,0,0,321624,47322,8051900,1888248,0,0,0,0,3111370,2446.44,2746,706494,887106,813910,411736,928318,1196560,1378028,582000,73334,0,0,0
neg,59174,472,446,0,0,0,0,0,0,258,341146,2508054,909804,38540,0,1591166,0,0,0,0,0,3527750,3165396,823006,288950,0,0,0,0,590,130,0,0,0,0,0,91452,1994652,1484486,227212,0,2362,874,2702,320854,3063042,407946,22,0,0,0,1557890,642760,337130,262826,237778,303154,455740,524,0,0,4351522,0,188,1250,20,1591166,39608,599486,221874,124260,151160,466260,73900,59174.58,4351522,4351522,3988900,19290,8492,67502,712840,3797802,1209600,144778,4,86,0,3205904.64,0.0,588136.32,0,0,0,0,0,3454,553404,1716034,1295684,199410,25902,3914,894,898,4351522,6008,876,71460,423440,553752,2543648,197302,1316,0,0,708,286,3168380,291084,0,31462,0,16,3228152,2624,162,0,0,0,0,0,0,0,0,22168,55386,9850,0,0,139726,23042,107760,21906,0,0,0,0,423820,1672.44,1646,621452,677158,471704,236908,419684,374288,258394,208546,495544,34124,0,0
neg,30944,0,,0,0,0,0,0,0,5654,416678,1545796,132814,0,0,984052,0,0,0,0,0,1764530,1487130,459732,241296,0,0,0,0,0,0,0,0,0,0,0,13206,789734,552290,745712,0,2606,3774,6394,38616,1363426,685044,1040,32,6,4,890646,366872,220392,161602,117646,102786,119948,86460,32350,2240,2224632,8,718,554,24,984052,29608,233720,222814,271240,,,184540,30943.76,2224632,2224632,2202066,12204,165380,98474,1011080,2100942,1209600,0,,,,1849687.68,0.0,249367.68,0,0,0,0,0,43850,992654,926828,108310,16652,7294,5354,,434,2224632,1688,288,94276,124422,335710,1457354,83822,3372,10,0,,,,,,,,,,1066,28,0,0,0,0,0,0,0,0,18810,35830,6860,0,0,61060,7920,8300740,1035024,0,0,0,0,854700,1019.08,854,261304,354282,248828,188894,603334,419644,23568,984,104,0,0,0
neg,14,60,36,0,0,0,0,0,0,622,2564,2128,0,0,0,2298,0,0,0,54,286,6340,3666,14038,770,0,0,0,0,14,2,0,0,0,0,0,0,0,2876,2438,0,66,10,12,38,864,4324,0,0,0,0,3988,554,150,194,18,10,286,114,0,0,20444,2,4,2,2,2298,132,11718,2298,,,,13900,13.15,20444,20444,20782,20,0,1902,20240,5314,1209600,278,2,2,0,2082.24,0.0,2341.44,0,14,0,0,400,2452,1620,368,474,0,0,0,0,8,20444,924,8,16,8,36,114,3542,638,28,0,56,2,2444,98,0,0,0,0,2446,50,34,0,0,0,0,0,0,0,0,160,0,0,1022,268,50,20,6360,662,744,8,0,0,0,50.1,44,3402,1502,314,46,50,0,0,0,0,0,0,0
neg,120700,312,232,0,0,0,0,0,3296,529704,3057642,3665880,759632,22268,1190,3978680,0,0,0,6440,15730,6852972,5757354,2144554,860700,0,0,0,0,1500,384,0,0,0,0,0,0,496498,3952972,3590142,0,7662,1884,2826,4690,27758,7989774,5018,0,0,0,2351802,2100846,771000,574970,459380,369678,379624,934460,97000,852,9006646,14,560,324,22,3978680,123510,1149474,984174,268480,284720,303200,100300,120699.66,9006646,9006646,8944786,55631,2404,33346,513000,8039612,1209600,200038,0,248,0,6892573.44,0.0,1136296.32,0,764,0,460,109290,1674004,3245784,2546756,423058,34230,5682,348,170,192,9006646,18012,2334,155714,537666,369014,5178110,1739622,38684,456,0,592,998,6855808,121652,0,976,0,0,6985424,8864,1066,0,0,0,0,0,0,0,0,77386,95796,20946,0,0,225440,48092,92780,14172,0,0,0,0,14847760,4873.18,5544,1209870,1276656,954556,529740,1396778,1366324,837938,334206,133528,16,0,0
neg,588696,,6486,0,0,0,0,21886,736800,9877792,22297552,12966946,4081824,712860,28894,25945622,0,180,,448240,621168,55916316,51736284,7605072,3836368,,0,0,0,21102,9532,0,0,0,0,0,0,5038,11507656,39211860,0,111492,76560,77786,226066,13426728,36348426,336406,121064,22,4,25696286,10086274,5746064,2662770,1722468,1224478,916474,668242,325096,1676402,63976500,,,31602,6454,25945622,749280,2735270,4853650,172840,129620,141600,105480,588695.68,63976500,63976500,63539738,217251,,,975280,60100428,1209600,1989430,792,5914,0,37150292.16,3404064.0,19481483.52,8818,16794,2934,45558,1989612,7592984,16951024,14454946,5954616,1994186,1131318,607376,7002,,63976500,60150,9878,6222466,11049570,3136432,21923240,8024422,297412,984,0,7100,28072,17062022,4547356,1296,7852,0,0,18284130,99936,,,,,,,,,,353912,,,,,,,,,,,,,,41485.36,20300,19916850,9149506,4907082,2148814,2964880,1871554,3941644,5777112,46408,704,,
pos,281324,3762,2346,0,0,4808,215720,967572,2037438,3416030,1725790,297726,26190,0,0,10093048,80772,0,0,3166680,6330452,14884214,13362180,9595596,4032312,2,0,0,0,17598,4170,0,0,0,0,0,0,86034,4767914,3837326,0,8004,5118,8170,16648,479842,4227768,2128916,1816808,0,0,4705858,1243830,778766,430078,298428,217722,191462,215096,85502,524532,27646704,5200,4896,3234,2,10093048,341440,1448608,8125930,611500,410680,521600,562160,281324.17,27646704,27646704,27550424,39242,1766,92132,1024200,27168776,1209600,483824,0,214,0,15545869.44,5166424.32,6444276.48,374,932,629304,1071282,1876542,1275236,1231160,775526,803530,578972,377102,72620,254,364,27646704,2732,306,825600,2382658,505540,2839350,2125232,9818,38,0,3856,6116,12914046,3518170,0,5810,0,0,13142782,17832,3246,0,0,2910,5171790,0,0,0,0,298434,85778,17294,23960460,3594930,518438,92678,218540,35036,15504960,90628,0,0,4983910,886.02,828,3787316,926638,624606,269976,638838,1358354,819918,262804,2824,0,0,0
neg,61780,636,526,0,0,0,0,0,0,526,45414,3035484,1038598,64694,10412,2155524,2082,0,0,0,0,3637478,3108178,795022,439394,0,0,2296,0,3600,360,0,0,0,0,0,47122,1383786,2764220,0,0,9738,4912,4290,203730,2782912,1189426,120,0,0,0,1455088,978308,491484,376304,287510,211616,178798,203548,12472,0,4433142,558,156,1576,20,2155524,65312,352922,436524,233040,180860,193580,179140,61779.38,4433142,4433142,4414242,26491,1694,64476,795500,4195128,1209600,108396,0,90,0,3616805.76,0.0,480744.96,0,0,0,0,0,74,1133384,2430272,597138,28180,5686,394,210,216,4433142,4936,616,1928,136574,291180,2903378,843426,12860,230,0,862,952,3686078,78138,32,3812,0,0,3726584,2300,372,0,0,0,0,0,0,0,0,37608,33622,5764,0,0,112906,19136,137240,18954,0,0,0,0,2195580,1419.06,1740,502710,921158,607840,300182,649072,511956,317800,146800,216328,21282,0,0
neg,34,32,32,0,0,0,0,0,0,118,2632,11590,1066,0,0,6244,0,0,0,0,0,20122,15470,14260,1990,0,0,0,0,118,36,0,0,0,0,0,0,15406,0,0,0,122,34,26,2510,4662,8052,0,0,0,0,13870,1172,260,56,20,8,14,6,0,0,34400,2,2,4,0,6244,302,9710,4518,,,,14040,33.65,34400,34400,34986,24,0,3264,34240,15406,1209600,842,2,4,0,5871.36,0.0,9447.36,0,0,0,0,0,40,11758,3058,432,118,0,0,2,24,34400,178,14,44,460,2786,4248,6792,858,26,0,60,184,6662,122,0,4,0,14,6710,80,32,0,0,0,0,0,0,0,0,250,0,0,0,0,254,92,400,40,0,0,0,0,0,61.24,66,10028,4630,608,68,20,44,8,0,0,0,0,0
neg,170,2130706436,10,0,0,0,0,0,0,56,9726,4890,0,0,0,4500,0,0,0,0,0,14268,11012,7196,1680,0,0,0,0,6,6,0,0,0,0,0,0,14672,0,0,0,58,16,20,24,576,13978,0,0,0,0,8124,5168,970,298,88,24,0,0,0,0,21486,0,2,4,0,4500,316,4386,2800,,,,7080,169.64,21486,21486,22892,40,78,2040,21320,14672,1209600,874,2,0,0,11637.12,0.0,2990.4,0,12,0,0,0,6852,7006,584,174,46,10,0,0,4,21486,82,20,30,944,684,2808,8990,1062,52,0,12,40,11662,4072,0,20,0,10,11962,56,40,0,0,0,0,0,0,0,0,224,24,12,0,0,776,128,48280,4826,0,0,0,0,0,35.34,36,3398,3880,1424,458,1020,4466,26,0,0,0,0,0
neg,400,32,8,0,0,0,0,0,0,72,15502,14790,2998,0,0,16332,0,0,0,0,0,30062,26256,8132,1264,0,0,0,0,6,4,0,0,0,0,0,0,26694,4708,1960,0,2064,42,90,78,1288,29562,238,0,0,0,21528,7932,2426,378,182,100,814,2,0,0,38190,0,82,6,0,16332,348,3314,4800,1310700,1310700,1310700,7980,400.27,38190,38190,45534,104,0,3646,37980,33362,1209600,1016,0,4,0,24289.92,0.0,7051.2,,,0,0,0,10094,14432,8646,74,98,18,0,0,4,38190,2038,10,670,1600,1354,9190,17378,1122,0,0,26,120,23530,13318,0,30,0,0,24758,86,46,0,0,0,0,0,0,0,0,230,40,12,0,0,488,148,700,70,0,0,0,0,0,,,9810,5748,1682,586,1094,14164,256,22,0,0,0,0
pos,354598,0,4648,0,0,0,0,0,0,0,0,0,0,0,0,14539024,0,186,596,898460,1271668,29412940,25758706,8702100,4258798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39014588,0,0,0,0,14539024,544378,1818196,6880484,316340,328860,301440,72420,354598.2,39014588,39014588,38898378,0,0,16228,284860,37999310,1209600,0,0,1184,0,24100030.08,9369917.76,4511365.44,0,0,0,0,0,0,0,0,0,0,0,0,84,0,39014588,0,0,0,0,0,0,0,0,0,0,13098,1224,23501570,827794,0,5868,0,0,24478392,0,0,0,0,0,0,0,0,0,0,257342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,38398,2130706432,276,0,0,0,0,0,0,90256,1056306,1084004,389790,24246,1512,1085978,0,0,0,130,824,2354562,2036602,431816,255456,0,0,0,0,656,98,0,0,0,0,0,154954,1227108,1147238,116814,0,2142,1528,3864,4688,82806,2550716,370,0,0,0,730674,936970,221360,160222,125376,103896,107262,244040,16238,76,2787184,286,976,734,6,1085978,30452,213580,215300,175940,197800,,52020,38397.72,2787184,2787184,2778166,15439,128,32342,361240,2646114,1209600,91584,2,80,0,2338628.16,0,305438.4,8,820,0,0,5368,498648,1044256,795686,281236,17448,3322,150,2,6,2787184,4240,560,88104,150750,126490,1640406,613926,21578,60,0,420,228,1695792,95080,0,296,0,26,2361334,2240,230,0,0,0,0,0,0,0,0,17278,61242,16874,0,0,78494,10206,14500540,1456710,2329604,370,0,0,8866570,1026,1294,328736,595438,334994,177972,382274,418414,235794,87516,83742,1234,0,0
neg,38300,2130706432,154,0,0,0,0,0,0,1064,210850,1844320,493582,35378,28,1139948,0,0,0,0,0,2228078,1839772,599960,309770,0,0,0,0,516,190,0,0,0,0,0,68596,980956,566680,968990,0,3314,1304,1792,3206,240800,2334342,464,0,0,0,778416,703720,215148,166526,155846,151334,188210,226022,0,0,2828750,318,282,722,10,1139948,34244,297540,296354,261660,252780,,77280,38300.26,2828750,2828750,2812096,16851,27412,35254,401080,2585222,1209600,65606,6,72,0,2141578.56,0.0,440319.36,4,698,0,0,0,22374,877750,1374518,287786,18470,3886,438,344,378,2828750,5794,670,47790,233292,122064,1653522,505438,16522,128,2,298,566,1893190,164646,0,19226,0,56,2159332,2690,272,0,0,0,0,0,0,0,0,24162,45794,12066,0,0,37898,6310,7984540,1008274,0,0,0,0,719830,1465.42,1476,457128,368630,302592,164870,466280,414786,189594,109126,112170,46,0,0
pos,1039976,2732,,0,0,998,485994,3785394,14123020,29848620,26792254,10817964,4058264,717718,4618,37288206,1059462,1172668,,4231416,6819112,61283856,47118892,27974618,15900972,0,0,704,0,5862,600,0,0,0,0,0,0,553838,38499662,51373048,208296,322242,249150,346220,789840,18633428,70293624,340,0,0,0,37873362,18850400,8063246,5935936,4136390,3272548,3610512,6244396,2174348,473706,93488942,4522,8040,7504,624,37288206,2074632,8987358,18956632,474820,480000,569140,126900,1039975.66,93488942,93488942,93594594,632706,343882,,295180,90634844,1209600,0,,,,59691608.64,18131496.0,12758736.96,9056,17028,570678,6148094,16921658,31432002,24466444,10333918,696518,57708,7714,110,,0,93488942,31312,8406,11871114,13024350,35666750,30022358,10554,0,0,0,,,,,,,,,,11068,452,0,0,99530,3168444,0,0,0,0,1767476,131856,26294,0,0,457382,75974,15670020,2853460,0,0,0,0,159988360,12697.36,15130,31157510,11586244,10290868,4637102,8660616,7276678,15819098,888512,317774,442,0,0
neg,1854,22,10,0,0,0,0,0,0,11108,71550,32148,1146,0,0,52626,0,0,0,1000,1692,106386,95272,154420,5258,0,0,0,0,30,28,0,0,0,0,0,0,0,7190,108762,0,1708,438,2892,1894,1114,104448,3458,0,0,0,40948,36872,17508,8528,5086,3128,1784,1514,254,330,261884,70,90,46,0,52626,1116,140200,13388,,,,153540,1854.72,261884,261884,286882,586,0,25652,261080,116076,1209600,2170,30,26,0,92496.0,0.0,22440.96,24,100,0,0,7152,18644,63588,24464,2004,80,20,0,2,14,261884,1344,44,3868,994,3234,87364,17074,1960,66,4,16,124,91486,27498,0,0,0,0,94130,214,70,0,0,0,0,0,0,0,0,864,480,108,47756,14996,1778,270,1940,194,4,178,0,0,854740,239.76,152,24536,12026,4690,2514,7268,14292,30622,19766,238,0,0,0
neg,6718,390,228,0,0,0,0,0,0,10854,249286,137256,6764,0,0,183490,0,0,0,0,0,389296,370424,30278,13172,0,0,0,0,98,94,0,1308,3928,4738,7808,24472,145932,95856,120118,0,1706,56,96,80,808,401412,2,0,0,0,171320,208102,18618,4224,896,758,236,6,0,0,419610,6,2,362,0,183490,3416,13006,17204,,,,29680,6718.14,419610,419610,423600,1141,0,41598,418840,404160,1209600,7524,0,4,0,356230.08,0.0,46348.8,0,36,0,0,0,159974,219912,22074,1800,340,60,0,10,20,419610,1688,68,1194,23968,13484,303968,56432,3278,80,0,448,146,356918,72810,0,80,0,0,358374,304,48,0,0,0,0,0,0,0,0,1416,880,242,120576,34452,9142,1826,0,0,7918,528,0,0,5718150,447.86,166,50706,45780,30500,18612,71926,134756,38088,13046,746,0,0,0
neg,1432,0,,0,0,0,0,0,0,230,15448,57276,24340,0,0,42146,0,54,0,0,0,99564,89310,45020,4330,0,0,0,0,0,0,0,0,0,0,0,0,62682,34612,0,0,324,236,4426,684,70628,20996,0,0,0,0,60422,25092,7310,2740,948,406,290,86,0,0,144666,42,50,328,90,42146,1150,35362,9606,,,,44360,1432.24,144666,144666,142764,320,3460,14068,143940,97294,1209600,0,,,,76392.0,0.0,20520.96,,,0,0,0,5426,28442,61090,1718,510,108,0,,0,144666,216,48,3576,7134,4342,68758,12178,1032,10,0,,,,,,,,,,144,32,0,0,0,0,0,0,0,0,772,384,78,0,0,1818,460,460820,47368,0,0,0,0,432350,,,22002,9554,3940,2028,14728,44726,246,70,0,0,0,0
neg,243250,0,,0,0,0,0,0,0,415752,6056556,8706488,1031336,3606,0,7929152,11800,0,0,1128,2104,13407136,10895512,3764510,2188940,0,0,0,0,0,0,0,0,0,0,0,863038,9376908,2030998,3942794,0,22004,21360,34270,68466,10853994,5213572,66,6,0,0,6159456,2371482,1541448,1227790,984810,912598,1173596,1561586,272238,8734,17175692,290,278,666,1804,7929152,263238,1821248,1917508,256060,222460,235600,42480,243250.48,17175692,17175692,16923234,112336,744550,117072,203720,16213738,1209600,0,,,,14751969.6,0.0,1444201.92,,,0,0,11434,1956506,8264364,5440982,449060,73766,17080,546,,0,17175692,15834,2896,852282,556548,988046,12614686,1135418,47976,52,0,,,,,,,,,,10852,380,0,0,0,0,0,0,0,0,171598,313670,58232,0,0,560840,93730,26726240,4953286,0,0,0,0,10669480,,,1562016,3093022,2729126,1585534,3457722,2223332,984812,346084,230954,1136,0,0
neg,89008,,,,,0,0,0,0,76552,1760932,2825862,375718,282,0,2071600,0,0,,402,1086,4291356,3884954,874032,386578,,0,0,0,,,0,0,0,0,0,236332,1825950,1331464,1645600,0,12060,12378,18620,24494,1054308,3844488,72992,4,2,0,1448126,1104842,599852,512952,412530,357182,464418,139442,2,0,5166298,,,,,2071600,71472,449866,421154,210820,189880,181840,43860,89007.58,5166298,5166298,,34235,,,318140,,1209600,,,,,4616636.16,0.0,419009.28,,,0,0,23362,789876,3034540,1109746,65038,13894,2870,20,,,5166298,5228,752,225180,180106,323562,3412364,875062,17072,20,0,,,,,,,,,,,,,,,,,,,,29930,,,,,,,,,,,,,,,,448386,605536,623094,359262,765620,572458,553184,448116,648894,14796,,
neg,51338,2030,1796,0,0,0,0,0,0,27754,1205220,1604094,273302,5254,0,1607786,0,0,0,0,0,2813874,2521512,406884,234822,0,0,0,0,1104,120,0,0,0,0,0,144720,1737258,565626,668020,0,3780,750,824,1200,24342,3083330,1398,0,0,0,993198,582550,314244,252936,229792,234810,409940,98154,0,0,3221546,0,404,118,12,1607786,44442,184678,221318,141520,155840,,102600,51337.65,3221546,3221546,3238704,17332,21052,75496,794360,3115624,1209600,105700,0,76,0,2689057.92,0.0,422215.68,0,154,0,0,0,291578,1368100,1055234,327658,59492,11290,2272,6,12,3221546,6262,698,16142,292080,158988,2150106,485972,5376,0,0,2898,200,2649352,44200,0,16220,0,0,2704934,2340,554,0,0,0,0,0,0,0,0,22034,53636,9554,0,0,110188,28446,72280,29504,0,0,0,0,11805300,1397.54,1554,455630,502088,361986,165670,315226,272122,208974,177402,597048,59478,0,0
neg,30500,0,,0,0,0,0,0,0,1862,488548,1352710,349432,1816,0,1072922,0,0,0,0,0,1973628,1761454,454056,139896,0,0,0,0,0,0,0,0,0,0,0,0,1767108,355668,71592,0,6416,3240,3164,3928,496434,1681156,24,6,0,0,1204008,290470,199838,160910,145192,133036,59844,1070,0,0,2428388,0,150,116,628,1072922,26156,224294,226710,216160,230080,1310700,100,30500.25,2428388,2428388,2386052,9542,414288,116748,1280,2194368,1209600,0,,,,1847821.44,0.0,342147.84,,,0,0,0,82288,1107144,867140,122312,12770,2692,22,,0,2428388,4588,566,32808,218670,184034,1425674,321432,6590,6,0,,,,,,,,,,1668,754,0,0,0,0,0,0,0,0,14738,17178,4140,0,0,59798,10716,5147320,722356,0,0,0,0,500270,,,361676,405352,258640,199178,465100,281284,132228,51124,39556,230,0,0
neg,59894,1198,966,0,0,0,0,0,0,10756,965672,2167672,530172,60582,2552,1685980,0,0,0,0,0,3109164,2421504,818188,645718,0,0,0,0,772,2370,0,0,0,0,0,192566,1635556,1298868,610416,0,2488,1434,2544,20106,1992282,1715874,2678,0,0,0,1311588,909560,404340,265368,190366,180992,397464,77728,0,0,3927860,610,432,1950,12,1685980,66272,372294,443690,290400,219240,214120,88100,59894.6,3927860,3927860,3941954,22308,41896,26616,292760,3737406,1209600,116664,2,114,0,3204878.4,0.0,529994.88,0,0,0,0,132,190654,1668580,1534920,303590,35784,3668,78,22,28,3927860,5024,586,43452,389762,163830,2151260,959046,24230,216,0,1028,5534,2993232,405830,0,29144,0,26,3238978,2214,278,0,0,0,0,0,0,0,0,38692,51886,9562,0,0,116244,24898,628020,150102,0,0,0,0,20950680,1318.8,1420,551462,615672,380148,201714,397340,372062,344142,313134,531400,30332,0,0
neg,38020,80,72,0,0,0,0,0,0,238,22268,1854402,784134,61920,3130,1195704,1278,0,0,0,0,2370638,1996706,710690,322756,0,0,0,0,316,160,0,0,0,0,0,924,364870,694796,1665502,0,2152,1430,3478,62040,2239246,417738,8,0,0,0,832150,628874,327450,285410,236120,170524,132388,113066,110,0,3081684,72,118,92,4,1195704,38204,456404,252014,242820,316000,,147560,38019.71,3081684,3081684,3088744,17856,1296,63108,657940,2726092,1209600,106620,0,142,0,2391704.64,0.0,332513.28,0,0,0,0,0,0,535844,1625304,531786,27612,5156,390,2,8,3081684,3580,446,36868,212104,117522,1741068,603642,10838,24,0,128,634,2117652,15842,62,20014,0,0,2414210,1356,116,0,0,0,0,0,0,0,0,19160,43866,7578,0,0,83262,17344,912840,105386,0,0,0,0,0,1052.58,1044,354042,576520,459904,257832,493090,342690,193414,44466,4134,0,0,0
neg,28,20,14,0,0,0,0,0,0,56,4406,5896,2,0,0,2286,0,300,0,0,0,15076,13304,5942,208,0,0,0,0,4,4,0,0,0,0,0,0,0,0,10356,0,1828,26,40,16,1228,7218,0,0,0,0,7144,856,368,470,168,300,342,600,76,32,21046,0,4,0,0,2286,182,4686,1240,1310700,1310700,1310700,5820,28.26,21046,21046,25194,41,576,2018,20840,10350,1209600,408,0,2,0,4046.4,0.0,4547.52,,,0,0,0,1780,6014,1792,770,0,0,0,0,4,21046,1784,12,546,654,1368,1700,3372,918,2,0,18,4,2446,62,0,6,0,0,4296,32,56,0,0,0,0,0,0,0,0,146,0,0,2460,3904,110,56,3420,2682,0,114,0,0,0,,,6480,2970,474,104,166,62,48,52,0,0,0,0
neg,314,72,50,0,0,0,0,0,0,2896,18416,1538,0,0,0,38304,0,0,0,794,1272,101336,97514,63468,1392,0,0,0,0,14,40,0,0,0,0,0,0,0,0,22850,0,1304,218,174,234,11464,9456,0,0,0,0,9754,5818,4854,1542,212,100,108,344,102,16,165610,4,10,24,0,38304,446,59212,4224,,,,63140,314.55,165610,165610,167064,84,0,16218,165280,22850,1209600,832,0,12,0,15675.84,0.0,6192.0,4,54,0,0,1770,17466,2590,698,326,0,0,0,6,10,165610,1046,20,144,374,524,8206,9910,2614,12,0,64,94,15312,4816,0,10,0,0,16320,102,98,0,0,0,0,0,0,0,0,372,0,0,4930,1960,430,116,900,204,139806,56,0,0,0,220.48,96,7578,3996,1822,218,324,152,508,8252,0,0,0,0
neg,103226,2614,2480,0,0,0,0,0,0,87350,2030842,3577784,1262288,102484,14030,3181802,6378,0,0,802,1786,5922412,4836482,1501938,953184,0,0,1258,0,3182,576,0,0,0,0,0,310674,3382388,2564650,817066,0,4786,3042,4742,400470,4911286,1737742,12710,0,0,0,2140192,1611832,648170,517468,452126,406968,527452,758216,12354,0,7426260,528,330,832,104,3181802,108706,696910,798742,152900,282060,230440,19860,103226.58,7426260,7426260,7409154,50837,7944,5518,153880,7074778,1209600,240348,0,116,0,6175390.08,0.0,894541.44,0,0,0,0,2950,434632,2170032,3224718,1168684,64208,9000,554,492,544,7426260,10458,1412,217176,497020,564454,4962756,793130,28004,368,0,3598,1496,6137722,239350,0,90388,0,26,6248250,4626,356,0,0,0,0,0,0,0,0,58998,134246,20468,0,0,224722,47282,220480,65530,0,0,0,0,264350,2796.5,3008,957798,1422934,1118722,577068,1045998,682238,545814,295722,408896,19588,0,0
neg,1166,46,42,0,0,0,0,0,0,110,574,40232,38078,1420,0,37132,0,0,0,0,0,78876,72750,10094,3412,0,0,0,0,22,16,0,0,0,0,0,0,62158,18256,0,0,130,24,68,140,37746,42220,86,0,0,0,46108,20326,6638,3784,1850,1210,404,94,0,0,89008,0,6,902,0,37132,926,4978,5086,,,,9780,1166.44,89008,89008,91908,273,0,8718,88580,80414,1209600,1918,0,8,0,58324.8,0.0,21974.4,0,0,0,0,0,0,32412,32834,14774,316,78,0,0,4,89008,212,26,84,5088,5638,19920,48340,1082,24,0,62,26,57952,24888,26,40,0,0,59496,118,34,0,0,0,0,0,0,0,0,484,254,78,0,0,1424,338,580,60,20126,442,0,0,166450,105.48,84,23282,8492,3276,1542,5728,25168,1290,1104,7194,3338,0,0
pos,1451520,,,0,0,0,0,0,5412,1120692,16722300,66344490,18780444,144620,768,16020624,39762,292088,0,7284,22274,38697362,32631094,12148502,4913152,0,0,0,0,0,0,0,0,0,0,0,2617284,41294050,47087548,12119844,0,99864,98560,205488,456330,26851246,75010660,395934,264,266,114,43446448,17158760,9863506,7008234,5977004,7639360,9853800,2156828,14784,2,50860412,3942,2358,6034,2654,16020624,654110,5737088,6354050,216580,384840,324580,284400,1451519.92,50860412,50860412,105437254,663120,5052008,59430,1174920,103118726,1209600,0,,,,92747480.64,0.0,10272229.44,0,0,0,0,130026,4822790,40169324,48981866,8138706,743366,129270,3378,,0,50860412,90738,21344,7058232,6768384,34092748,53082852,2000070,4358,0,0,,,,,,,,,,64356,2424,,,,,,,,,360094,985652,236084,0,0,3025458,415224,250471860,43843216,0,0,0,0,,33952.58,42532,10675472,24228600,14516368,10638830,27009152,9559082,3619736,1412586,1434910,23990,0,0
